MeterId,StartDate,EndDate,Value (kWh),Notes
10443720000759353,2018-08-20 07:00:00,2018-08-20 08:00:00,1.038,
10443720000759353,2018-08-20 08:00:00,2018-08-20 09:00:00,2.712,
10443720000759353,2018-08-20 09:00:00,2018-08-20 10:00:00,4.352,
10443720000759353,2018-08-20 10:00:00,2018-08-20 11:00:00,3.868,
10443720000759353,2018-08-20 11:00:00,2018-08-20 12:00:00,2.57,
10443720000759353,2018-08-20 12:00:00,2018-08-20 13:00:00,3.426,
10443720000759353,2018-08-20 13:00:00,2018-08-20 14:00:00,3.835,
10443720000759353,2018-08-20 14:00:00,2018-08-20 15:00:00,3.268,
10443720000759353,2018-08-20 15:00:00,2018-08-20 16:00:00,2.539,
10443720000759353,2018-08-20 16:00:00,2018-08-20 17:00:00,2.51,
10443720000759353,2018-08-20 17:00:00,2018-08-20 18:00:00,2.739,
10443720000759353,2018-08-20 18:00:00,2018-08-20 19:00:00,2.546,
10443720000759353,2018-08-20 19:00:00,2018-08-20 20:00:00,2.913,
10443720000759353,2018-08-20 20:00:00,2018-08-20 21:00:00,4.78,
10443720000759353,2018-08-20 21:00:00,2018-08-20 22:00:00,3.022,
10443720000759353,2018-08-20 22:00:00,2018-08-20 23:00:00,2.554,
10443720000759353,2018-08-20 23:00:00,2018-08-21 00:00:00,2.759,
10443720000759353,2018-08-21 00:00:00,2018-08-21 01:00:00,2.305,
10443720000759353,2018-08-21 01:00:00,2018-08-21 02:00:00,1.842,
10443720000759353,2018-08-21 02:00:00,2018-08-21 03:00:00,1.214,
10443720000759353,2018-08-21 03:00:00,2018-08-21 04:00:00,1.705,
10443720000759353,2018-08-21 04:00:00,2018-08-21 05:00:00,1.163,
10443720000759353,2018-08-21 05:00:00,2018-08-21 06:00:00,0.938,
10443720000759353,2018-08-21 06:00:00,2018-08-21 07:00:00,1.512,
10443720000759353,2018-08-21 07:00:00,2018-08-21 08:00:00,1.052,
10443720000759353,2018-08-21 08:00:00,2018-08-21 09:00:00,1.283,
10443720000759353,2018-08-21 09:00:00,2018-08-21 10:00:00,1.581,
10443720000759353,2018-08-21 10:00:00,2018-08-21 11:00:00,3.744,
10443720000759353,2018-08-21 11:00:00,2018-08-21 12:00:00,3.029,
10443720000759353,2018-08-21 12:00:00,2018-08-21 13:00:00,2.483,
10443720000759353,2018-08-21 13:00:00,2018-08-21 14:00:00,2.759,
10443720000759353,2018-08-21 14:00:00,2018-08-21 15:00:00,2.755,
10443720000759353,2018-08-21 15:00:00,2018-08-21 16:00:00,2.557,
10443720000759353,2018-08-21 16:00:00,2018-08-21 17:00:00,2.599,
10443720000759353,2018-08-21 17:00:00,2018-08-21 18:00:00,3.396,
10443720000759353,2018-08-21 18:00:00,2018-08-21 19:00:00,4.062,
10443720000759353,2018-08-21 19:00:00,2018-08-21 20:00:00,3.416,
10443720000759353,2018-08-21 20:00:00,2018-08-21 21:00:00,3.762,
10443720000759353,2018-08-21 21:00:00,2018-08-21 22:00:00,2.48,
10443720000759353,2018-08-21 22:00:00,2018-08-21 23:00:00,2.874,
10443720000759353,2018-08-21 23:00:00,2018-08-22 00:00:00,2.492,
10443720000759353,2018-08-22 00:00:00,2018-08-22 01:00:00,2.444,
10443720000759353,2018-08-22 01:00:00,2018-08-22 02:00:00,1.496,
10443720000759353,2018-08-22 02:00:00,2018-08-22 03:00:00,1.443,
10443720000759353,2018-08-22 03:00:00,2018-08-22 04:00:00,1.692,
10443720000759353,2018-08-22 04:00:00,2018-08-22 05:00:00,1.085,
10443720000759353,2018-08-22 05:00:00,2018-08-22 06:00:00,1.943,
10443720000759353,2018-08-22 06:00:00,2018-08-22 07:00:00,1.087,
10443720000759353,2018-08-22 07:00:00,2018-08-22 08:00:00,1.666,
10443720000759353,2018-08-22 08:00:00,2018-08-22 09:00:00,1.477,
10443720000759353,2018-08-22 09:00:00,2018-08-22 10:00:00,2.698,
10443720000759353,2018-08-22 10:00:00,2018-08-22 11:00:00,2.054,
10443720000759353,2018-08-22 11:00:00,2018-08-22 12:00:00,2.183,
10443720000759353,2018-08-22 12:00:00,2018-08-22 13:00:00,3.229,
10443720000759353,2018-08-22 13:00:00,2018-08-22 14:00:00,2.598,
10443720000759353,2018-08-22 14:00:00,2018-08-22 15:00:00,3.962,
10443720000759353,2018-08-22 15:00:00,2018-08-22 16:00:00,3.983,
10443720000759353,2018-08-22 16:00:00,2018-08-22 17:00:00,3.529,
10443720000759353,2018-08-22 17:00:00,2018-08-22 18:00:00,3.042,
10443720000759353,2018-08-22 18:00:00,2018-08-22 19:00:00,2.778,
10443720000759353,2018-08-22 19:00:00,2018-08-22 20:00:00,4.645,
10443720000759353,2018-08-22 20:00:00,2018-08-22 21:00:00,3.986,
10443720000759353,2018-08-22 21:00:00,2018-08-22 22:00:00,3.692,
10443720000759353,2018-08-22 22:00:00,2018-08-22 23:00:00,4.135,
10443720000759353,2018-08-22 23:00:00,2018-08-23 00:00:00,2.531,
10443720000759353,2018-08-23 00:00:00,2018-08-23 01:00:00,2.51,
10443720000759353,2018-08-23 01:00:00,2018-08-23 02:00:00,2.767,
10443720000759353,2018-08-23 02:00:00,2018-08-23 03:00:00,1.517,
10443720000759353,2018-08-23 03:00:00,2018-08-23 04:00:00,1.793,
10443720000759353,2018-08-23 04:00:00,2018-08-23 05:00:00,1.481,
10443720000759353,2018-08-23 05:00:00,2018-08-23 06:00:00,1.476,
10443720000759353,2018-08-23 06:00:00,2018-08-23 07:00:00,1.069,
10443720000759353,2018-08-23 07:00:00,2018-08-23 08:00:00,2.64,
10443720000759353,2018-08-23 08:00:00,2018-08-23 09:00:00,0.812,
10443720000759353,2018-08-23 09:00:00,2018-08-23 10:00:00,3.415,
10443720000759353,2018-08-23 10:00:00,2018-08-23 11:00:00,1.039,
10443720000759353,2018-08-23 11:00:00,2018-08-23 12:00:00,3.797,
10443720000759353,2018-08-23 12:00:00,2018-08-23 13:00:00,2.932,
10443720000759353,2018-08-23 13:00:00,2018-08-23 14:00:00,3.034,
10443720000759353,2018-08-23 14:00:00,2018-08-23 15:00:00,3.799,
10443720000759353,2018-08-23 15:00:00,2018-08-23 16:00:00,2.851,
10443720000759353,2018-08-23 16:00:00,2018-08-23 17:00:00,3.91,
10443720000759353,2018-08-23 17:00:00,2018-08-23 18:00:00,3.619,
10443720000759353,2018-08-23 18:00:00,2018-08-23 19:00:00,2.906,
10443720000759353,2018-08-23 19:00:00,2018-08-23 20:00:00,2.981,
10443720000759353,2018-08-23 20:00:00,2018-08-23 21:00:00,2.768,
10443720000759353,2018-08-23 21:00:00,2018-08-23 22:00:00,3.609,
10443720000759353,2018-08-23 22:00:00,2018-08-23 23:00:00,2.828,
10443720000759353,2018-08-23 23:00:00,2018-08-24 00:00:00,3.07,
10443720000759353,2018-08-24 00:00:00,2018-08-24 01:00:00,2.888,
10443720000759353,2018-08-24 01:00:00,2018-08-24 02:00:00,2.837,
10443720000759353,2018-08-24 02:00:00,2018-08-24 03:00:00,3.169,
10443720000759353,2018-08-24 03:00:00,2018-08-24 04:00:00,2.851,
10443720000759353,2018-08-24 04:00:00,2018-08-24 05:00:00,2.322,
10443720000759353,2018-08-24 05:00:00,2018-08-24 06:00:00,2.349,
10443720000759353,2018-08-24 06:00:00,2018-08-24 07:00:00,2.323,
10443720000759353,2018-08-24 07:00:00,2018-08-24 08:00:00,2.707,
10443720000759353,2018-08-24 08:00:00,2018-08-24 09:00:00,2.551,
10443720000759353,2018-08-24 09:00:00,2018-08-24 10:00:00,3.548,
10443720000759353,2018-08-24 10:00:00,2018-08-24 11:00:00,4.095,
10443720000759353,2018-08-24 11:00:00,2018-08-24 12:00:00,3.133,
10443720000759353,2018-08-24 12:00:00,2018-08-24 13:00:00,4.003,
10443720000759353,2018-08-24 13:00:00,2018-08-24 14:00:00,3.347,
10443720000759353,2018-08-24 14:00:00,2018-08-24 15:00:00,2.712,
10443720000759353,2018-08-24 15:00:00,2018-08-24 16:00:00,3.126,
10443720000759353,2018-08-24 16:00:00,2018-08-24 17:00:00,2.994,
10443720000759353,2018-08-24 17:00:00,2018-08-24 18:00:00,2.756,
10443720000759353,2018-08-24 18:00:00,2018-08-24 19:00:00,2.652,
10443720000759353,2018-08-24 19:00:00,2018-08-24 20:00:00,3.26,
10443720000759353,2018-08-24 20:00:00,2018-08-24 21:00:00,4.659,
10443720000759353,2018-08-24 21:00:00,2018-08-24 22:00:00,3.856,
10443720000759353,2018-08-24 22:00:00,2018-08-24 23:00:00,3.149,
10443720000759353,2018-08-24 23:00:00,2018-08-25 00:00:00,3.048,
10443720000759353,2018-08-25 00:00:00,2018-08-25 01:00:00,2.82,
10443720000759353,2018-08-25 01:00:00,2018-08-25 02:00:00,2.612,
10443720000759353,2018-08-25 02:00:00,2018-08-25 03:00:00,2.659,
10443720000759353,2018-08-25 03:00:00,2018-08-25 04:00:00,2.559,
10443720000759353,2018-08-25 04:00:00,2018-08-25 05:00:00,2.62,
10443720000759353,2018-08-25 05:00:00,2018-08-25 06:00:00,2.798,
10443720000759353,2018-08-25 06:00:00,2018-08-25 07:00:00,2.201,
10443720000759353,2018-08-25 07:00:00,2018-08-25 08:00:00,2.57,
10443720000759353,2018-08-25 08:00:00,2018-08-25 09:00:00,2.449,
10443720000759353,2018-08-25 09:00:00,2018-08-25 10:00:00,2.155,
10443720000759353,2018-08-25 10:00:00,2018-08-25 11:00:00,1.545,
10443720000759353,2018-08-25 11:00:00,2018-08-25 12:00:00,2.659,
10443720000759353,2018-08-25 12:00:00,2018-08-25 13:00:00,4.512,
10443720000759353,2018-08-25 13:00:00,2018-08-25 14:00:00,4.908,
10443720000759353,2018-08-25 14:00:00,2018-08-25 15:00:00,4.073,
10443720000759353,2018-08-25 15:00:00,2018-08-25 16:00:00,3.489,
10443720000759353,2018-08-25 16:00:00,2018-08-25 17:00:00,2.767,
10443720000759353,2018-08-25 17:00:00,2018-08-25 18:00:00,3.944,
10443720000759353,2018-08-25 18:00:00,2018-08-25 19:00:00,3.855,
10443720000759353,2018-08-25 19:00:00,2018-08-25 20:00:00,3.9,
10443720000759353,2018-08-25 20:00:00,2018-08-25 21:00:00,3.537,
10443720000759353,2018-08-25 21:00:00,2018-08-25 22:00:00,3.766,
10443720000759353,2018-08-25 22:00:00,2018-08-25 23:00:00,3.149,
10443720000759353,2018-08-25 23:00:00,2018-08-26 00:00:00,3.256,
10443720000759353,2018-08-26 00:00:00,2018-08-26 01:00:00,3.168,
10443720000759353,2018-08-26 01:00:00,2018-08-26 02:00:00,2.579,
10443720000759353,2018-08-26 02:00:00,2018-08-26 03:00:00,2.646,
10443720000759353,2018-08-26 03:00:00,2018-08-26 04:00:00,2.593,
10443720000759353,2018-08-26 04:00:00,2018-08-26 05:00:00,2.559,
10443720000759353,2018-08-26 05:00:00,2018-08-26 06:00:00,2.606,
10443720000759353,2018-08-26 06:00:00,2018-08-26 07:00:00,2.139,
10443720000759353,2018-08-26 07:00:00,2018-08-26 08:00:00,1.805,
10443720000759353,2018-08-26 08:00:00,2018-08-26 09:00:00,1.725,
10443720000759353,2018-08-26 09:00:00,2018-08-26 10:00:00,2.874,
10443720000759353,2018-08-26 10:00:00,2018-08-26 11:00:00,2.613,
10443720000759353,2018-08-26 11:00:00,2018-08-26 12:00:00,3.087,
10443720000759353,2018-08-26 12:00:00,2018-08-26 13:00:00,2.039,
10443720000759353,2018-08-26 13:00:00,2018-08-26 14:00:00,3.156,
10443720000759353,2018-08-26 14:00:00,2018-08-26 15:00:00,2.411,
10443720000759353,2018-08-26 15:00:00,2018-08-26 16:00:00,4.528,
10443720000759353,2018-08-26 16:00:00,2018-08-26 17:00:00,3.707,
10443720000759353,2018-08-26 17:00:00,2018-08-26 18:00:00,3.761,
10443720000759353,2018-08-26 18:00:00,2018-08-26 19:00:00,2.743,
10443720000759353,2018-08-26 19:00:00,2018-08-26 20:00:00,3.585,
10443720000759353,2018-08-26 20:00:00,2018-08-26 21:00:00,3.471,
10443720000759353,2018-08-26 21:00:00,2018-08-26 22:00:00,4.356,
10443720000759353,2018-08-26 22:00:00,2018-08-26 23:00:00,4.398,
10443720000759353,2018-08-26 23:00:00,2018-08-27 00:00:00,3.742,
10443720000759353,2018-08-27 00:00:00,2018-08-27 01:00:00,2.694,
10443720000759353,2018-08-27 01:00:00,2018-08-27 02:00:00,2.619,
10443720000759353,2018-08-27 02:00:00,2018-08-27 03:00:00,2.536,
10443720000759353,2018-08-27 03:00:00,2018-08-27 04:00:00,2.55,
10443720000759353,2018-08-27 04:00:00,2018-08-27 05:00:00,2.65,
10443720000759353,2018-08-27 05:00:00,2018-08-27 06:00:00,2.788,
10443720000759353,2018-08-27 06:00:00,2018-08-27 07:00:00,2.483,
10443720000759353,2018-08-27 07:00:00,2018-08-27 08:00:00,1.674,
10443720000759353,2018-08-27 08:00:00,2018-08-27 09:00:00,2.129,
10443720000759353,2018-08-27 09:00:00,2018-08-27 10:00:00,4.099,
10443720000759353,2018-08-27 10:00:00,2018-08-27 11:00:00,3.42,
10443720000759353,2018-08-27 11:00:00,2018-08-27 12:00:00,2.774,
10443720000759353,2018-08-27 12:00:00,2018-08-27 13:00:00,4.684,
10443720000759353,2018-08-27 13:00:00,2018-08-27 14:00:00,3.494,
10443720000759353,2018-08-27 14:00:00,2018-08-27 15:00:00,3.285,
10443720000759353,2018-08-27 15:00:00,2018-08-27 16:00:00,3.814,
10443720000759353,2018-08-27 16:00:00,2018-08-27 17:00:00,3.616,
10443720000759353,2018-08-27 17:00:00,2018-08-27 18:00:00,2.849,
10443720000759353,2018-08-27 18:00:00,2018-08-27 19:00:00,3.047,
10443720000759353,2018-08-27 19:00:00,2018-08-27 20:00:00,2.798,
10443720000759353,2018-08-27 20:00:00,2018-08-27 21:00:00,2.987,
10443720000759353,2018-08-27 21:00:00,2018-08-27 22:00:00,3.049,
10443720000759353,2018-08-27 22:00:00,2018-08-27 23:00:00,3.656,
10443720000759353,2018-08-27 23:00:00,2018-08-28 00:00:00,3.561,
10443720000759353,2018-08-28 00:00:00,2018-08-28 01:00:00,2.934,
10443720000759353,2018-08-28 01:00:00,2018-08-28 02:00:00,2.972,
10443720000759353,2018-08-28 02:00:00,2018-08-28 03:00:00,2.865,
10443720000759353,2018-08-28 03:00:00,2018-08-28 04:00:00,2.555,
10443720000759353,2018-08-28 04:00:00,2018-08-28 05:00:00,2.584,
10443720000759353,2018-08-28 05:00:00,2018-08-28 06:00:00,2.552,
10443720000759353,2018-08-28 06:00:00,2018-08-28 07:00:00,2.836,
10443720000759353,2018-08-28 07:00:00,2018-08-28 08:00:00,2.062,
10443720000759353,2018-08-28 08:00:00,2018-08-28 09:00:00,2.083,
10443720000759353,2018-08-28 09:00:00,2018-08-28 10:00:00,2.387,
10443720000759353,2018-08-28 10:00:00,2018-08-28 11:00:00,4.509,
10443720000759353,2018-08-28 11:00:00,2018-08-28 12:00:00,3.947,
10443720000759353,2018-08-28 12:00:00,2018-08-28 13:00:00,2.653,
10443720000759353,2018-08-28 13:00:00,2018-08-28 14:00:00,2.688,
10443720000759353,2018-08-28 14:00:00,2018-08-28 15:00:00,3.315,
10443720000759353,2018-08-28 15:00:00,2018-08-28 16:00:00,2.744,
10443720000759353,2018-08-28 16:00:00,2018-08-28 17:00:00,2.748,
10443720000759353,2018-08-28 17:00:00,2018-08-28 18:00:00,2.848,
10443720000759353,2018-08-28 18:00:00,2018-08-28 19:00:00,2.812,
10443720000759353,2018-08-28 19:00:00,2018-08-28 20:00:00,2.846,
10443720000759353,2018-08-28 20:00:00,2018-08-28 21:00:00,3.591,
10443720000759353,2018-08-28 21:00:00,2018-08-28 22:00:00,3.461,
10443720000759353,2018-08-28 22:00:00,2018-08-28 23:00:00,3.691,
10443720000759353,2018-08-28 23:00:00,2018-08-29 00:00:00,2.873,
10443720000759353,2018-08-29 00:00:00,2018-08-29 01:00:00,2.686,
10443720000759353,2018-08-29 01:00:00,2018-08-29 02:00:00,2.487,
10443720000759353,2018-08-29 02:00:00,2018-08-29 03:00:00,2.459,
10443720000759353,2018-08-29 03:00:00,2018-08-29 04:00:00,2.377,
10443720000759353,2018-08-29 04:00:00,2018-08-29 05:00:00,2.461,
10443720000759353,2018-08-29 05:00:00,2018-08-29 06:00:00,2.433,
10443720000759353,2018-08-29 06:00:00,2018-08-29 07:00:00,1.716,
10443720000759353,2018-08-29 07:00:00,2018-08-29 08:00:00,2.677,
10443720000759353,2018-08-29 08:00:00,2018-08-29 09:00:00,2.097,
10443720000759353,2018-08-29 09:00:00,2018-08-29 10:00:00,1.763,
10443720000759353,2018-08-29 10:00:00,2018-08-29 11:00:00,4.379,
10443720000759353,2018-08-29 11:00:00,2018-08-29 12:00:00,2.502,
10443720000759353,2018-08-29 12:00:00,2018-08-29 13:00:00,2.881,
10443720000759353,2018-08-29 13:00:00,2018-08-29 14:00:00,3.056,
10443720000759353,2018-08-29 14:00:00,2018-08-29 15:00:00,2.86,
10443720000759353,2018-08-29 15:00:00,2018-08-29 16:00:00,2.86,
10443720000759353,2018-08-29 16:00:00,2018-08-29 17:00:00,2.919,
10443720000759353,2018-08-29 17:00:00,2018-08-29 18:00:00,3.482,
10443720000759353,2018-08-29 18:00:00,2018-08-29 19:00:00,4.57,
10443720000759353,2018-08-29 19:00:00,2018-08-29 20:00:00,4.289,
10443720000759353,2018-08-29 20:00:00,2018-08-29 21:00:00,2.822,
10443720000759353,2018-08-29 21:00:00,2018-08-29 22:00:00,3.663,
10443720000759353,2018-08-29 22:00:00,2018-08-29 23:00:00,2.753,
10443720000759353,2018-08-29 23:00:00,2018-08-30 00:00:00,2.484,
10443720000759353,2018-08-30 00:00:00,2018-08-30 01:00:00,2.357,
10443720000759353,2018-08-30 01:00:00,2018-08-30 02:00:00,2.674,
10443720000759353,2018-08-30 02:00:00,2018-08-30 03:00:00,2.458,
10443720000759353,2018-08-30 03:00:00,2018-08-30 04:00:00,2.493,
10443720000759353,2018-08-30 04:00:00,2018-08-30 05:00:00,2.42,
10443720000759353,2018-08-30 05:00:00,2018-08-30 06:00:00,2.369,
10443720000759353,2018-08-30 06:00:00,2018-08-30 07:00:00,1.892,
10443720000759353,2018-08-30 07:00:00,2018-08-30 08:00:00,1.863,
10443720000759353,2018-08-30 08:00:00,2018-08-30 09:00:00,2.534,
10443720000759353,2018-08-30 09:00:00,2018-08-30 10:00:00,1.727,
10443720000759353,2018-08-30 10:00:00,2018-08-30 11:00:00,3.414,
10443720000759353,2018-08-30 11:00:00,2018-08-30 12:00:00,3.412,
10443720000759353,2018-08-30 12:00:00,2018-08-30 13:00:00,2.518,
10443720000759353,2018-08-30 13:00:00,2018-08-30 14:00:00,2.67,
10443720000759353,2018-08-30 14:00:00,2018-08-30 15:00:00,2.701,
10443720000759353,2018-08-30 15:00:00,2018-08-30 16:00:00,3.014,
10443720000759353,2018-08-30 16:00:00,2018-08-30 17:00:00,4.014,
10443720000759353,2018-08-30 17:00:00,2018-08-30 18:00:00,2.722,
10443720000759353,2018-08-30 18:00:00,2018-08-30 19:00:00,3.459,
10443720000759353,2018-08-30 19:00:00,2018-08-30 20:00:00,2.745,
10443720000759353,2018-08-30 20:00:00,2018-08-30 21:00:00,2.633,
10443720000759353,2018-08-30 21:00:00,2018-08-30 22:00:00,2.542,
10443720000759353,2018-08-30 22:00:00,2018-08-30 23:00:00,2.922,
10443720000759353,2018-08-30 23:00:00,2018-08-31 00:00:00,2.933,
10443720000759353,2018-08-31 00:00:00,2018-08-31 01:00:00,2.753,
10443720000759353,2018-08-31 01:00:00,2018-08-31 02:00:00,2.679,
10443720000759353,2018-08-31 02:00:00,2018-08-31 03:00:00,2.702,
10443720000759353,2018-08-31 03:00:00,2018-08-31 04:00:00,3.019,
10443720000759353,2018-08-31 04:00:00,2018-08-31 05:00:00,2.51,
10443720000759353,2018-08-31 05:00:00,2018-08-31 06:00:00,2.09,
10443720000759353,2018-08-31 06:00:00,2018-08-31 07:00:00,1.82,
10443720000759353,2018-08-31 07:00:00,2018-08-31 08:00:00,2.14,
10443720000759353,2018-08-31 08:00:00,2018-08-31 09:00:00,1.95,
10443720000759353,2018-08-31 09:00:00,2018-08-31 10:00:00,2.588,
10443720000759353,2018-08-31 10:00:00,2018-08-31 11:00:00,3.811,
10443720000759353,2018-08-31 11:00:00,2018-08-31 12:00:00,2.443,
10443720000759353,2018-08-31 12:00:00,2018-08-31 13:00:00,2.756,
10443720000759353,2018-08-31 13:00:00,2018-08-31 14:00:00,3.222,
10443720000759353,2018-08-31 14:00:00,2018-08-31 15:00:00,3.339,
10443720000759353,2018-08-31 15:00:00,2018-08-31 16:00:00,2.862,
10443720000759353,2018-08-31 16:00:00,2018-08-31 17:00:00,3.065,
10443720000759353,2018-08-31 17:00:00,2018-08-31 18:00:00,3.475,
10443720000759353,2018-08-31 18:00:00,2018-08-31 19:00:00,4.108,
10443720000759353,2018-08-31 19:00:00,2018-08-31 20:00:00,3.399,
10443720000759353,2018-08-31 20:00:00,2018-08-31 21:00:00,3.234,
10443720000759353,2018-08-31 21:00:00,2018-08-31 22:00:00,2.858,
10443720000759353,2018-08-31 22:00:00,2018-08-31 23:00:00,3.344,
10443720000759353,2018-08-31 23:00:00,2018-09-01 00:00:00,2.846,
10443720000759353,2018-09-01 00:00:00,2018-09-01 01:00:00,2.744,
10443720000759353,2018-09-01 01:00:00,2018-09-01 02:00:00,2.546,
10443720000759353,2018-09-01 02:00:00,2018-09-01 03:00:00,2.449,
10443720000759353,2018-09-01 03:00:00,2018-09-01 04:00:00,2.471,
10443720000759353,2018-09-01 04:00:00,2018-09-01 05:00:00,2.499,
10443720000759353,2018-09-01 05:00:00,2018-09-01 06:00:00,1.953,
10443720000759353,2018-09-01 06:00:00,2018-09-01 07:00:00,1.867,
10443720000759353,2018-09-01 07:00:00,2018-09-01 08:00:00,1.984,
10443720000759353,2018-09-01 08:00:00,2018-09-01 09:00:00,3.248,
10443720000759353,2018-09-01 09:00:00,2018-09-01 10:00:00,4.385,
10443720000759353,2018-09-01 10:00:00,2018-09-01 11:00:00,2.985,
10443720000759353,2018-09-01 11:00:00,2018-09-01 12:00:00,2.966,
10443720000759353,2018-09-01 12:00:00,2018-09-01 13:00:00,2.512,
10443720000759353,2018-09-01 13:00:00,2018-09-01 14:00:00,3.211,
10443720000759353,2018-09-01 14:00:00,2018-09-01 15:00:00,3.107,
10443720000759353,2018-09-01 15:00:00,2018-09-01 16:00:00,2.893,
10443720000759353,2018-09-01 16:00:00,2018-09-01 17:00:00,2.741,
10443720000759353,2018-09-01 17:00:00,2018-09-01 18:00:00,2.643,
10443720000759353,2018-09-01 18:00:00,2018-09-01 19:00:00,3.159,
10443720000759353,2018-09-01 19:00:00,2018-09-01 20:00:00,2.873,
10443720000759353,2018-09-01 20:00:00,2018-09-01 21:00:00,3.195,
10443720000759353,2018-09-01 21:00:00,2018-09-01 22:00:00,3.447,
10443720000759353,2018-09-01 22:00:00,2018-09-01 23:00:00,2.787,
10443720000759353,2018-09-01 23:00:00,2018-09-02 00:00:00,2.744,
10443720000759353,2018-09-02 00:00:00,2018-09-02 01:00:00,2.368,
10443720000759353,2018-09-02 01:00:00,2018-09-02 02:00:00,2.394,
10443720000759353,2018-09-02 02:00:00,2018-09-02 03:00:00,2.425,
10443720000759353,2018-09-02 03:00:00,2018-09-02 04:00:00,2.069,
10443720000759353,2018-09-02 04:00:00,2018-09-02 05:00:00,2.113,
10443720000759353,2018-09-02 05:00:00,2018-09-02 06:00:00,1.424,
10443720000759353,2018-09-02 06:00:00,2018-09-02 07:00:00,2.124,
10443720000759353,2018-09-02 07:00:00,2018-09-02 08:00:00,1.191,
10443720000759353,2018-09-02 08:00:00,2018-09-02 09:00:00,0.974,
10443720000759353,2018-09-02 09:00:00,2018-09-02 10:00:00,2.753,
10443720000759353,2018-09-02 10:00:00,2018-09-02 11:00:00,2.404,
10443720000759353,2018-09-02 11:00:00,2018-09-02 12:00:00,2.978,
10443720000759353,2018-09-02 12:00:00,2018-09-02 13:00:00,3.567,
10443720000759353,2018-09-02 13:00:00,2018-09-02 14:00:00,2.609,
10443720000759353,2018-09-02 14:00:00,2018-09-02 15:00:00,3.304,
10443720000759353,2018-09-02 15:00:00,2018-09-02 16:00:00,4.498,
10443720000759353,2018-09-02 16:00:00,2018-09-02 17:00:00,4.249,
10443720000759353,2018-09-02 17:00:00,2018-09-02 18:00:00,3.653,
10443720000759353,2018-09-02 18:00:00,2018-09-02 19:00:00,3.945,
10443720000759353,2018-09-02 19:00:00,2018-09-02 20:00:00,3.599,
10443720000759353,2018-09-02 20:00:00,2018-09-02 21:00:00,4.915,
10443720000759353,2018-09-02 21:00:00,2018-09-02 22:00:00,2.767,
10443720000759353,2018-09-02 22:00:00,2018-09-02 23:00:00,2.572,
10443720000759353,2018-09-02 23:00:00,2018-09-03 00:00:00,2.506,
10443720000759353,2018-09-03 00:00:00,2018-09-03 01:00:00,3.124,
10443720000759353,2018-09-03 01:00:00,2018-09-03 02:00:00,2.634,
10443720000759353,2018-09-03 02:00:00,2018-09-03 03:00:00,2.423,
10443720000759353,2018-09-03 03:00:00,2018-09-03 04:00:00,2.458,
10443720000759353,2018-09-03 04:00:00,2018-09-03 05:00:00,2.361,
10443720000759353,2018-09-03 05:00:00,2018-09-03 06:00:00,2.367,
10443720000759353,2018-09-03 06:00:00,2018-09-03 07:00:00,1.912,
10443720000759353,2018-09-03 07:00:00,2018-09-03 08:00:00,2.331,
10443720000759353,2018-09-03 08:00:00,2018-09-03 09:00:00,3.115,
10443720000759353,2018-09-03 09:00:00,2018-09-03 10:00:00,2.153,
10443720000759353,2018-09-03 10:00:00,2018-09-03 11:00:00,1.064,
10443720000759353,2018-09-03 11:00:00,2018-09-03 12:00:00,2.846,
10443720000759353,2018-09-03 12:00:00,2018-09-03 13:00:00,2.713,
10443720000759353,2018-09-03 13:00:00,2018-09-03 14:00:00,1.353,
10443720000759353,2018-09-03 14:00:00,2018-09-03 15:00:00,1.595,
10443720000759353,2018-09-03 15:00:00,2018-09-03 16:00:00,1.579,
10443720000759353,2018-09-03 16:00:00,2018-09-03 17:00:00,3.197,
10443720000759353,2018-09-03 17:00:00,2018-09-03 18:00:00,2.763,
10443720000759353,2018-09-03 18:00:00,2018-09-03 19:00:00,3.45,
10443720000759353,2018-09-03 19:00:00,2018-09-03 20:00:00,3.14,
10443720000759353,2018-09-03 20:00:00,2018-09-03 21:00:00,3.238,
10443720000759353,2018-09-03 21:00:00,2018-09-03 22:00:00,2.503,
10443720000759353,2018-09-03 22:00:00,2018-09-03 23:00:00,3.372,
10443720000759353,2018-09-03 23:00:00,2018-09-04 00:00:00,1.936,
10443720000759353,2018-09-04 00:00:00,2018-09-04 01:00:00,1.749,
10443720000759353,2018-09-04 01:00:00,2018-09-04 02:00:00,1.204,
10443720000759353,2018-09-04 02:00:00,2018-09-04 03:00:00,2.113,
10443720000759353,2018-09-04 03:00:00,2018-09-04 04:00:00,0.97,
10443720000759353,2018-09-04 04:00:00,2018-09-04 05:00:00,1.127,
10443720000759353,2018-09-04 05:00:00,2018-09-04 06:00:00,1.472,
10443720000759353,2018-09-04 06:00:00,2018-09-04 07:00:00,1.475,
10443720000759353,2018-09-04 07:00:00,2018-09-04 08:00:00,1.254,
10443720000759353,2018-09-04 08:00:00,2018-09-04 09:00:00,1.054,
10443720000759353,2018-09-04 09:00:00,2018-09-04 10:00:00,1.805,
10443720000759353,2018-09-04 10:00:00,2018-09-04 11:00:00,4.56,
10443720000759353,2018-09-04 11:00:00,2018-09-04 12:00:00,2.634,
10443720000759353,2018-09-04 12:00:00,2018-09-04 13:00:00,2.912,
10443720000759353,2018-09-04 13:00:00,2018-09-04 14:00:00,4.029,
