MeterId,StartDate,EndDate,Value (kWh),Notes
10443720000759353,2018-08-15 10:00:00,2018-08-15 11:00:00,2.456,
10443720000759353,2018-08-15 11:00:00,2018-08-15 12:00:00,2.121,
10443720000759353,2018-08-15 12:00:00,2018-08-15 13:00:00,2.67,
10443720000759353,2018-08-15 13:00:00,2018-08-15 14:00:00,2.668,
10443720000759353,2018-08-15 14:00:00,2018-08-15 15:00:00,3.443,
10443720000759353,2018-08-15 15:00:00,2018-08-15 16:00:00,2.757,
10443720000759353,2018-08-15 16:00:00,2018-08-15 17:00:00,2.841,
10443720000759353,2018-08-15 17:00:00,2018-08-15 18:00:00,2.786,
10443720000759353,2018-08-15 18:00:00,2018-08-15 19:00:00,2.651,
10443720000759353,2018-08-15 19:00:00,2018-08-15 20:00:00,2.679,
10443720000759353,2018-08-15 20:00:00,2018-08-15 21:00:00,4.36,
10443720000759353,2018-08-15 21:00:00,2018-08-15 22:00:00,3.594,
10443720000759353,2018-08-15 22:00:00,2018-08-15 23:00:00,3.025,
10443720000759353,2018-08-15 23:00:00,2018-08-16 00:00:00,2.837,
10443720000759353,2018-08-16 00:00:00,2018-08-16 01:00:00,2.546,
10443720000759353,2018-08-16 01:00:00,2018-08-16 02:00:00,2.496,
10443720000759353,2018-08-16 02:00:00,2018-08-16 03:00:00,2.441,
10443720000759353,2018-08-16 03:00:00,2018-08-16 04:00:00,1.789,
10443720000759353,2018-08-16 04:00:00,2018-08-16 05:00:00,1.811,
10443720000759353,2018-08-16 05:00:00,2018-08-16 06:00:00,1.669,
10443720000759353,2018-08-16 06:00:00,2018-08-16 07:00:00,1.472,
10443720000759353,2018-08-16 07:00:00,2018-08-16 08:00:00,1.572,
10443720000759353,2018-08-16 08:00:00,2018-08-16 09:00:00,1.42,
10443720000759353,2018-08-16 09:00:00,2018-08-16 10:00:00,1.441,
10443720000759353,2018-08-16 10:00:00,2018-08-16 11:00:00,4.458,
10443720000759353,2018-08-16 11:00:00,2018-08-16 12:00:00,2.471,
10443720000759353,2018-08-16 12:00:00,2018-08-16 13:00:00,3.584,
10443720000759353,2018-08-16 13:00:00,2018-08-16 14:00:00,3.316,
10443720000759353,2018-08-16 14:00:00,2018-08-16 15:00:00,3.659,
10443720000759353,2018-08-16 15:00:00,2018-08-16 16:00:00,2.581,
10443720000759353,2018-08-16 16:00:00,2018-08-16 17:00:00,2.739,
10443720000759353,2018-08-16 17:00:00,2018-08-16 18:00:00,2.75,
